evtime_ymd,evtime_hms,evlat,evlon,evdep,Mg
20100618,23021080,32.683,244.0758,5.83,3.0
20100619,00183557,32.6673,244.1397,4.75,2.7
20100619,03595196,32.7337,244.0238,3.28,2.2
20100619,06223206,32.724,244.0473,5.57,2.2
20100619,09032172,32.7347,244.018,5.49,2.8
20100619,13215245,32.729,244.0302,1.23,2.2
20100619,13234215,32.6885,244.0997,3.87,2.2
20100619,14294061,32.7015,244.057,1.59,2.7
20100619,15022497,32.7197,244.04,2.62,2.6
20100619,22280216,32.9792,243.7032,11.28,2.2
20100619,23552106,32.7023,244.214,10.05,2.7
20100620,00255252,32.714,244.0528,0.64,2.8
20100620,08223733,32.7183,244.0615,4.7,2.3
20100620,20284468,32.6975,244.0813,1.96,2.4
20100621,02540270,32.724,244.0382,2.46,2.4
20100621,09155486,32.996,243.6528,9.12,2.3
20100621,12261918,32.7297,244.0068,1.94,3.1
20100621,13394605,32.6827,244.0977,5.46,2.2
20100621,14484405,32.689,244.0505,3.47,2.3
20100622,02275145,33.3997,243.5947,8.08,2.4
20100622,04050118,32.7438,244.0288,4.81,2.3
20100622,05321410,34.286,243.0483,8.72,2.3
20100622,09340152,32.693,244.1478,4.09,2.5
20100622,11240937,32.714,244.0295,0.29,2.4
20100622,13552683,32.6367,244.2618,5.52,2.2
20100622,21044260,32.715,244.044,8.79,2.5
20100623,06120362,32.5648,244.3128,9.66,2.3
20100623,08390528,32.7063,244.069,5.12,3.2
20100623,13270172,32.6843,244.0497,3.74,2.7
20100623,15233571,33.3537,243.156,12.94,2.4
20100623,16122910,32.7213,244.0515,2.81,2.5
20100623,21083874,32.7125,244.0452,3.25,3.1
20100623,22342456,32.6627,244.1725,4.7,2.4
20100624,12142757,34.131,242.5528,7.89,3.2
20100624,13171869,32.7127,244.0473,1.49,3.5
20100624,16152799,32.6055,244.2345,0.98,2.5
20100624,17073628,32.72,244.037,1.17,4.0
20100624,17323400,32.7317,244.0363,3.44,2.3
20100624,17380552,32.7213,244.0233,0.77,2.5
20100624,22594200,33.324,243.634,11.9,2.3
20100625,00103436,32.7185,244.0333,1.72,3.0
20100625,00111703,32.7235,244.0407,1.86,2.3
20100625,05220173,32.9988,243.6497,8.2,2.3
20100625,06375280,32.6188,244.2053,6.44,4.2
20100625,09343324,32.7093,244.0675,3.75,2.4
20100625,11144605,32.6278,244.281,8.39,2.9
20100625,18382982,33.964,242.2408,11.55,3.0
20100626,17262216,32.7033,244.0643,4.02,2.5
20100626,23552820,32.6918,244.0845,1.89,2.5
20100626,23555748,32.6982,244.0818,3.25,3.0
20100627,00174455,32.6722,244.081,7.86,3.3
20100627,04554220,32.6655,244.0942,6.68,2.2
20100627,09264117,32.7005,244.0698,2.11,2.8
20100627,15094480,33.3723,243.5963,9.44,2.3
20100628,03393285,32.7117,244.0498,1.22,3.1
20100628,10253915,32.632,244.2668,5.27,2.2
20100628,13001974,32.7502,244.1218,1.11,2.3
20100629,08202172,32.5827,244.2762,3.89,2.3
20100629,23474852,32.648,244.2477,0.21,2.3
20100630,08030294,32.6648,244.0877,12.57,3.6
20100630,08203938,32.6763,244.0862,6.98,2.6
20100630,08222457,32.6325,244.2145,6.53,2.6
20100701,00204592,32.6737,244.0233,5.53,2.8
20100701,04003484,32.7978,243.8265,7.2,2.3
20100701,16442261,32.745,244.1507,2.77,2.4
20100701,20201980,32.7398,244.0293,4.2,2.4
20100702,03270907,32.8685,243.7655,9.84,3.5
20100702,04363492,32.6212,244.3163,12.64,2.3
20100702,13222474,32.8698,243.767,9.74,3.0
20100702,21422626,32.6658,244.0547,3.5,2.3
20100703,00175204,34.0413,242.7522,18.55,2.6
20100703,04301621,32.736,244.024,5.04,3.0
20100703,10425169,34.1712,243.2887,2.27,2.4
20100703,14344976,32.5787,244.2895,4.29,2.4
20100703,14471985,32.7023,244.0328,5.68,2.6
20100703,17261820,32.6938,244.108,3.12,2.3
20100703,17402676,32.5645,244.2868,4.83,2.3
20100704,18282688,32.6815,244.0308,4.64,2.4
20100704,19114828,32.6257,244.2107,3.82,2.2
20100704,19161248,32.6142,244.219,3.87,2.4
20100705,04160997,32.6385,244.2393,2.35,2.2
20100705,05520263,32.7167,244.175,9.1,2.3
20100705,10405715,32.6282,244.2063,3.64,2.2
20100705,11064687,32.8897,243.716,5.8,2.4
20100705,17413640,33.985,243.0035,7.69,2.2
20100705,20371502,32.6563,244.2397,4.18,2.3
20100705,23140438,32.716,244.0508,5.35,2.2
20100706,13362079,32.6998,244.0707,3.24,2.5
20100706,19385096,32.583,244.2912,5.03,2.3
20100707,13064258,34.0125,242.803,7.17,2.3
20100707,18241262,34.0065,243.0655,17.13,2.5
20100707,23533352,33.4205,243.5113,13.97,5.4
20100707,23560158,33.4528,243.556,12.3,2.8
20100707,23561732,33.4205,243.554,15.63,2.8
20100707,23563092,33.4958,243.5202,14.84,2.7
20100707,23565808,33.4032,243.5405,13.57,2.9
20100707,23572304,33.391,243.5492,13.8,3.0
20100707,23592962,33.4123,243.5363,12.29,2.9
20100707,23595650,33.3892,243.5983,11.97,2.3
20100708,00072308,33.4233,243.541,11.2,2.3
20100708,00590343,33.4542,243.5933,13.44,2.3
20100708,01071088,33.4452,243.5938,12.42,3.0
20100708,01105691,33.4175,243.529,12.06,2.4
20100708,01125634,33.3867,243.5557,14.06,2.7
20100708,01304659,33.4775,243.4713,13.54,2.3
20100708,02170509,33.4743,243.4857,13.11,2.2
20100708,02343598,33.4578,243.5238,12.92,3.4
20100708,02440183,33.4047,243.5412,14.09,2.3
20100708,02562827,32.7238,244.0178,7.79,2.3
20100708,02583448,33.4425,243.5448,13.12,2.3
20100708,03355485,32.7145,244.0507,3.44,2.7
20100708,05114026,33.4855,243.5555,8.5,2.3
20100708,08175432,33.4443,243.6012,10.36,2.4
20100708,08250173,33.415,243.536,12.82,2.4
20100708,10031421,32.9378,243.715,6.63,2.6
20100708,12161309,33.4483,243.511,11.81,2.2
20100708,12325303,33.4533,243.6012,12.48,2.6
20100708,16225096,33.3782,243.5958,9.47,2.7
20100708,19021408,32.5605,244.3072,5.36,2.2
20100709,00573785,32.9938,243.6485,9.47,2.2
20100709,18433988,34.101,242.6877,16.01,2.7
20100709,20101268,33.4693,243.5863,11.35,2.4
20100710,13245388,33.1073,243.5762,9.4,2.8
20100710,14372754,33.472,243.478,13.26,2.8
20100711,02294468,33.3993,243.5568,15.54,2.4
20100711,14325127,32.67,244.1308,8.06,3.1
20100712,05502924,33.4778,243.558,9.14,3.3
20100712,06522449,33.4855,243.5628,9.88,2.2
20100712,10002854,32.6617,244.1268,12.87,2.8
20100712,12031571,32.6793,244.1295,6.89,2.3
20100712,15200380,32.6037,244.2425,3.67,2.3
20100712,21101244,32.67,244.0812,12.09,3.2
20100712,23154364,32.6735,244.0755,8.14,2.6
20100713,20020612,32.6603,244.1613,4.82,2.3
20100714,20145470,33.6472,243.233,13.27,2.6
20100714,22381864,34.1288,242.5597,8.05,2.9
20100715,05310978,32.9118,243.7528,8.44,2.3
20100715,12430852,32.624,244.2868,5.85,2.3
20100715,15023124,32.9147,243.652,11.32,2.2
20100716,01250608,32.673,244.0817,8.11,2.5
20100716,15295921,32.5618,244.2912,7.7,3.1
20100716,21255236,33.2418,243.218,10.85,2.5
20100716,22193624,32.6775,244.0662,2.65,2.7
20100717,12544493,32.7263,244.022,4.14,2.4
20100718,10511053,32.7107,244.0437,3.34,2.8
20100718,15434297,32.6847,244.0713,8.95,2.4
20100718,16484576,32.7147,244.034,4.11,2.4
20100718,21054988,33.5042,243.5392,2.9,2.8
20100719,10482016,32.6352,244.2702,6.33,2.3
20100720,14223848,32.6085,244.265,4.27,2.3
20100721,01221701,32.7337,244.0335,4.34,2.3
20100721,01502401,32.7268,244.0267,2.17,2.6
20100721,11582990,32.5968,244.2543,5.25,2.4
20100721,13291965,32.7115,244.0612,4.12,2.8
20100721,15100365,32.6185,244.2795,7.06,2.3
20100721,16404863,32.664,244.1238,4.38,2.5
20100722,05360794,32.727,244.0363,4.47,2.2
20100722,12000343,32.656,244.1965,8.65,2.2
20100722,23494348,34.2195,243.4233,11.84,2.5
20100723,09174332,32.598,244.2285,4.13,2.4
20100723,12325354,32.6937,244.0675,3.21,2.7
20100723,15582973,32.8495,243.807,5.87,2.3
20100723,18081866,32.7927,243.8765,6.66,2.8
20100723,21232438,32.6105,244.2137,3.72,2.9
20100724,02294103,32.726,244.0207,3.54,4.0
20100724,02320856,32.7253,244.0377,5.24,2.3
20100724,03053914,32.6345,244.3113,13.68,3.0
20100724,06411573,32.5995,244.239,3.75,2.8
20100724,18545222,32.8647,243.7652,9.41,2.5
20100725,07025207,32.715,244.0483,3.62,2.4
20100725,17103532,32.7183,244.0427,2.95,2.4
20100725,21254140,33.1575,243.9947,13.32,3.8
20100725,22135820,32.793,243.8807,6.7,2.8
20100725,23332824,33.1597,244.3398,0.7,2.4
20100726,13564886,33.189,243.9512,7.66,2.5
20100727,12080446,33.3672,243.6793,11.78,2.2
20100727,23132098,32.682,244.0938,4.53,2.4
20100728,09105089,33.6665,243.2917,15.43,2.3
20100728,23504864,32.9145,243.6485,11.02,2.3
20100729,17284920,32.6488,244.2765,13.84,2.4
20100729,23235716,32.68,244.1122,3.26,2.2
20100729,23241420,34.0337,243.0438,8.85,2.6
20100730,01473117,32.5172,244.227,2.57,2.4
20100730,02310852,34.3302,243.3713,2.84,2.4
20100730,03193133,32.5545,244.302,10.34,2.2
20100730,05523232,33.1565,244.0,8.53,2.6
20100730,07500163,32.6215,244.2533,8.68,2.4
20100730,15050610,32.685,244.1168,4.44,2.2
20100731,15145148,33.4693,243.4955,10.73,2.3
20100801,04230267,34.042,242.7563,18.08,2.5
20100801,22424312,33.9638,242.2405,12.28,3.1
20100803,00533412,32.667,244.1682,5.98,2.7
20100803,01113658,32.571,244.2805,3.79,3.2
20100803,01364863,32.5628,244.2737,2.67,2.9
20100805,02532168,32.6715,244.0923,5.91,2.5
20100806,09082911,33.9143,242.4977,14.74,2.2
20100806,17393168,33.979,243.5568,7.66,4.1
20100806,19303362,32.6827,244.1873,8.66,2.3
20100807,08305597,33.7638,244.1087,5.47,2.5
20100807,13164512,33.9993,243.4737,11.13,2.3
20100808,16413387,32.7252,244.023,3.09,3.5
20100808,23020786,32.6335,244.1622,3.48,2.4
20100810,05041088,32.5935,244.2223,3.17,2.5
20100810,17401038,32.7287,244.0267,3.16,2.3
20100811,05592526,32.6453,244.1655,7.73,2.3
20100811,20472028,33.3732,243.5872,9.77,3.4
20100812,23101716,34.4142,242.8843,2.49,2.4
20100813,08061897,33.498,243.1475,12.4,2.5
20100813,13312757,33.0295,244.4437,10.87,2.3
20100813,23040940,33.1942,244.4215,3.3,2.5
20100814,12121269,33.966,242.2365,10.12,2.6
20100815,02245930,32.669,244.062,5.26,2.3
20100815,02445260,32.8863,243.7445,5.05,2.5
20100815,05494370,32.6633,244.105,4.69,2.3
20100816,03105090,32.7838,243.8825,6.83,2.3
20100817,19284700,34.388,242.498,13.95,3.1
20100820,08485751,32.5697,244.294,4.87,2.3
20100820,21433800,32.636,244.2838,7.62,2.5
20100821,13594557,33.8815,243.307,12.88,3.6
20100821,22454592,32.6148,244.2997,4.83,2.4
20100824,01024910,34.0633,243.3273,8.84,2.5
20100824,14222023,32.9727,243.64,7.83,2.2
20100825,07334253,33.8813,243.311,13.51,2.3
20100826,14342920,32.846,243.9595,12.33,3.7
20100826,16474509,32.7207,244.0362,2.46,3.5
20100826,18054460,32.7233,244.0332,2.92,2.4
20100826,19454220,32.621,244.2132,4.9,2.4
20100826,21125604,34.1772,242.281,7.8,2.5
20100827,10010272,33.2255,244.3575,2.0,3.2
20100827,17324796,33.2238,244.3702,2.0,3.6
20100828,01480445,32.55,244.2945,10.0,2.6
20100828,14132794,33.231,244.3615,3.07,3.3
20100828,14483717,34.3053,243.5558,9.95,2.4
20100828,20161624,33.2877,244.287,4.72,2.5
20100828,20380992,33.2925,244.2982,5.35,2.4
20100828,20414324,33.2877,244.2828,4.13,2.4
20100828,21103084,33.2895,244.2855,4.35,2.5
20100901,17191360,32.6578,244.0888,6.96,2.7
20100902,01103480,33.154,243.9965,11.95,2.6
20100903,02360094,32.5948,244.2823,4.93,2.5
20100903,09134461,33.4467,243.4107,10.22,2.4
20100903,11244494,33.7375,242.5165,8.51,2.9
20100903,12321713,33.6207,243.312,14.71,2.5
20100904,01275392,33.799,242.9248,16.57,2.7
20100904,05313607,33.3273,243.7983,13.72,2.7
20100904,16070762,34.217,243.6473,5.64,2.3
20100905,20144096,33.3338,243.8067,13.79,2.4
20100906,19350612,32.6518,244.2872,6.0,3.2
20100907,06315853,33.0218,243.6307,6.98,2.3
20100911,03244120,32.6207,244.2078,3.96,2.2
20100911,19200414,32.6822,244.105,4.31,3.2
20100911,23075168,32.997,243.6493,8.49,2.3
20100912,11565834,32.7297,244.0083,5.44,2.7
20100912,23485716,32.64,244.1988,6.0,2.4
20100914,09261903,32.6743,244.1272,7.56,2.6
20100914,13404024,34.2502,242.9962,8.34,3.0
20100915,14380649,34.0183,243.2502,14.56,2.6
20100917,23451772,32.6272,244.2948,3.97,3.3
20100918,04002820,33.9992,243.0457,17.14,2.4
20100918,04004655,33.9988,243.0463,17.36,2.5
20100918,14342965,33.4687,243.5323,6.78,2.5
20100919,21513336,32.7033,244.0965,5.12,2.7
20100921,12092368,32.6568,244.2785,10.08,2.2
20100921,16024627,32.9573,243.5788,12.0,2.6
20100922,01501879,33.151,243.9833,5.51,2.7
20100922,01531885,33.1488,243.9825,4.98,2.7
20100924,19512976,32.6167,244.239,1.89,2.8
20100925,01223440,33.0033,243.5337,7.61,2.7
20100925,02274606,32.7332,244.0363,6.68,2.2
20100926,03234244,32.6392,244.2688,5.35,2.4
20100927,14031283,32.6462,244.2665,4.31,2.3
20100927,14221107,32.6455,244.2667,4.24,2.3
20100928,01251678,34.0227,242.438,7.9,2.5
20100928,11120303,32.7295,244.0118,4.95,2.5
20100929,11115901,33.3492,243.694,12.96,2.8
20101002,07452948,33.1138,243.5322,11.15,3.0
20101002,20182444,32.6807,244.106,4.81,3.1
20101004,10192312,32.8305,244.0538,8.45,2.8
20101006,17580688,33.1468,243.5083,4.19,3.9
20101007,21100796,32.6015,244.2597,10.0,3.4
20101008,03272146,32.588,244.2605,11.82,3.2
20101009,21400368,33.0067,243.5423,7.67,2.4
20101012,06585927,33.0025,243.5322,7.93,3.2
20101012,22292952,33.3657,243.2338,10.04,2.5
20101013,12072916,32.759,243.9498,7.86,3.0
20101013,17020492,32.6433,244.3257,11.94,2.3
20101014,21123916,32.7922,244.5397,18.84,2.5
20101015,17524142,32.6202,244.212,4.81,2.6
20101016,03575019,34.0105,243.1412,19.42,2.4
20101016,14053527,33.0037,243.537,8.89,2.3
20101018,11420278,32.5647,244.2783,7.74,3.2
20101019,00040249,33.1848,244.396,1.62,2.7
20101020,02294430,32.608,244.2287,5.42,2.5
20101023,20422908,32.6553,244.3353,13.47,2.5
20101024,05303755,33.4635,243.5288,5.38,2.3
20101024,17394040,32.596,244.2377,11.73,2.9
20101024,18342052,32.6203,244.3345,10.0,2.5
20101025,04485955,34.3092,243.5583,10.5,2.4
20101025,12332840,33.9968,242.9938,16.65,2.2
20101027,16283029,33.3792,243.5802,11.83,2.2
20101028,03301781,32.5897,244.2748,5.49,2.2
20101028,09243859,32.6588,244.2725,13.04,3.0
20101029,18032184,32.8282,244.0463,12.39,3.9
20101029,18371240,32.8328,244.0483,9.47,3.0
20101029,20131160,34.3165,243.1448,3.63,2.5
20101031,09002127,33.002,243.5387,7.52,2.2
20101031,22182196,32.5957,244.2825,2.61,2.2
20101104,12125773,33.1593,244.3645,4.92,2.2
20101104,15412863,32.8693,243.7947,4.65,2.7
20101104,19395956,32.8645,244.0027,13.45,4.6
20101105,10070949,34.3013,243.5445,5.26,2.2
20101106,19062384,34.2413,243.2202,4.9,2.3
20101107,14301233,32.9985,243.6512,8.34,2.2
20101108,05421941,33.4728,243.4838,12.79,2.2
20101108,15282416,32.572,244.3163,12.3,2.5
20101109,05572477,32.6503,244.3118,11.69,3.3
20101109,15564404,32.6592,244.3078,10.43,2.2
20101109,18024342,33.7622,243.8488,6.14,2.6
20101109,23065136,33.7582,243.8528,6.75,2.3
20101110,07443717,32.8692,243.7937,5.52,2.4
20101111,16360148,33.229,243.8897,10.25,2.4
20101111,20115372,34.1285,242.5547,7.04,2.8
20101112,11344642,33.1597,244.3533,3.25,2.8
20101113,11361479,33.9785,243.1512,11.03,2.2
20101113,12224749,32.8432,243.8257,7.89,2.3
20101115,01101676,34.0257,242.4397,8.12,2.3
20101117,09461454,33.9875,242.8413,14.58,3.2
20101117,23584294,33.0037,243.5335,5.54,3.7
20101118,01383052,33.9703,243.4203,12.76,2.9
20101118,02151991,33.0047,243.5417,7.22,2.6
20101118,03520610,33.0008,243.538,6.42,2.6
20101119,00565497,33.3883,243.582,12.79,3.8
20101121,01072127,32.563,244.3025,6.92,2.5
20101121,18024480,33.6965,243.27,19.22,2.3
20101123,07174013,32.6262,244.2337,4.7,2.6
20101123,22380214,32.7042,244.0847,3.91,2.2
20101123,22473908,32.6027,244.2695,7.73,3.2
20101125,09242368,32.6842,244.1205,4.59,2.2
20101126,10082540,34.0398,242.7482,16.93,2.9
20101126,10544353,34.1368,243.5883,4.71,2.8
20101201,19313444,34.0167,242.7733,16.85,3.2
20101201,19493764,34.0277,243.1853,9.98,2.3
20101202,11021380,32.9978,243.6493,6.36,2.3
20101203,01453485,33.4935,243.508,14.32,2.2
20101203,02251488,32.7592,243.9555,6.59,2.5
20101203,04101630,33.4902,243.5068,14.38,2.3
20101203,05005670,32.5518,244.2915,3.04,2.3
20101205,19223218,32.6303,244.2637,22.26,3.6
20101206,14002640,32.6082,244.2447,7.41,2.3
20101206,15492228,32.601,244.2497,7.21,2.5
20101207,23324032,32.8307,243.7937,10.03,2.4
20101208,00352550,32.5968,244.2947,10.0,2.3
20101208,01280598,33.3828,243.672,13.06,2.4
20101208,20270596,32.6618,244.0585,6.91,3.0
20101209,02480032,34.2368,242.4782,12.73,2.7
20101209,07091160,32.6205,244.2262,4.54,3.8
20101209,07482286,33.7327,243.948,5.5,2.8
20101209,09022836,32.6173,244.2293,4.13,4.0
20101209,14435557,32.6177,244.2308,4.85,2.6
20101210,17161084,32.613,244.2357,4.77,3.7
20101210,18443834,33.1393,243.529,10.55,3.9
20101210,19270916,33.1425,243.5317,11.25,2.5
20101211,12393595,33.1432,243.5322,7.85,2.3
20101212,10570620,33.1408,243.534,6.25,2.3
20101213,03192709,32.6168,244.2677,3.97,2.7
20101213,12295525,33.027,244.4575,9.42,2.2
20101215,15274726,33.0263,244.4525,10.57,3.3
20101215,15371834,33.0217,244.4492,10.15,2.3
20101215,18591476,33.0232,244.4605,9.99,3.7
20101215,19002020,33.0237,244.4677,7.66,2.8
20101215,19010978,33.0137,244.4493,8.11,2.4
20101215,19164792,33.0327,244.4568,13.23,4.4
20101215,19204702,33.0198,244.4532,9.93,2.7
20101215,19334160,33.027,244.4592,13.2,3.4
20101215,19350380,33.0197,244.4547,11.12,3.9
20101215,19384060,33.0178,244.4492,8.42,2.2
20101215,19402456,33.0223,244.455,7.23,2.3
20101215,19443272,33.0225,244.4618,7.99,3.1
20101215,20294354,33.034,244.454,9.23,2.5
20101215,20482502,33.0263,244.464,10.24,2.9
20101215,20500234,33.0295,244.4632,10.13,2.3
20101215,21275316,33.0242,244.4613,9.52,2.9
20101215,21554032,33.026,244.4622,10.72,2.9
20101215,21565984,33.0258,244.4623,9.39,2.4
20101215,22103616,33.0267,244.4622,9.24,2.7
20101216,00033589,32.6667,244.0187,4.38,2.2
20101216,08144644,32.6157,244.2333,4.58,3.0
20101216,22200728,32.5848,244.2425,4.28,3.1
20101216,23155240,32.5963,244.2308,4.69,2.2
20101218,07044287,32.6697,244.1697,9.97,4.2
20101218,09450306,32.6625,244.1702,8.24,3.6
20101218,09470372,32.648,244.1727,8.65,3.2
20101218,09471022,32.6708,244.1585,10.22,3.2
20101218,09565283,32.6578,244.1703,9.9,2.4
20101218,13191597,32.6575,244.164,7.43,2.2
20101220,12293197,34.166,243.049,12.3,2.4
20101221,11014963,32.9193,243.7328,12.96,3.4
20101221,11212116,32.9208,243.7285,11.33,2.2
20101221,18090200,33.6545,243.2497,14.98,2.3
20101223,03393595,33.3717,243.5753,7.23,3.2
20101223,14053817,32.5775,244.2443,2.0,2.5
20101225,02544444,33.188,243.6808,12.83,2.6
20101226,20243580,33.139,243.5287,4.06,2.5
20101227,13323368,32.5648,244.2785,4.78,2.4
20101227,19155368,32.5453,244.2947,3.33,2.5
20101228,02253179,33.1898,244.381,4.06,2.4
20101228,02383775,33.1883,244.3787,4.16,3.8
20101228,02522653,33.1862,244.3802,4.14,3.6
20101228,10473101,32.6947,244.2183,8.82,2.3
20101230,01120633,34.2643,242.9182,6.94,2.2
20101230,17372082,32.9917,243.6453,5.05,3.8
20101231,06190126,32.9923,243.6523,10.58,2.3
20110101,00341013,33.1597,244.3555,1.75,3.5
20110101,00410751,33.1612,244.3598,1.79,2.4
20110101,00460140,33.1633,244.3658,1.07,2.5
20110101,01004685,33.1625,244.3625,1.51,3.2
20110101,02095884,34.1048,243.0583,6.06,2.7
20110101,04185630,32.995,243.6492,8.17,2.3
20110101,20484426,32.9883,243.645,10.32,2.7
20110103,11381241,33.8252,243.0143,12.69,3.3
20110103,15173385,33.2757,243.5415,2.41,2.3
20110104,18103612,33.0265,244.4512,13.58,2.3
20110108,11242150,33.7818,243.8593,8.29,2.6
20110108,18395018,33.1893,244.379,0.89,2.3
20110108,18405236,33.1907,244.3852,1.54,2.4
20110108,21290700,32.6172,244.2232,3.39,2.3
20110110,11260479,33.2265,243.2275,11.11,3.1
20110110,16320264,33.2252,243.2317,12.62,2.3
20110115,10082082,32.6433,244.3232,12.46,2.3
20110115,14183151,32.6702,244.0608,6.3,2.5
20110115,17191880,32.6655,244.0563,6.72,2.7
20110115,22390820,34.3212,243.3608,4.53,2.7
20110117,10321287,32.9992,243.6445,6.65,2.6
20110119,20383450,33.42,243.615,14.69,2.4
20110121,01410419,34.089,242.443,14.76,2.9
20110121,22112126,32.7923,243.9373,13.16,2.4
20110123,22312376,32.6602,244.0592,6.44,3.2
20110125,00553618,32.8665,244.486,14.57,3.0
20110125,22240148,34.3365,243.5443,3.24,3.0
20110125,22400692,34.3382,243.5468,4.72,2.5
20110128,07265614,32.58,244.2518,10.0,3.0
20110130,18321808,32.6273,244.3052,7.57,2.6
20110131,17462972,32.6695,244.1527,8.42,3.5
20110201,00481812,32.9923,243.6533,9.48,2.2
20110201,11212906,32.8523,243.9968,13.14,2.4
20110202,17152678,33.639,243.2798,13.61,2.9
20110203,08135315,34.1865,243.002,14.47,2.7
20110205,01252893,33.726,243.1423,17.13,3.0
20110205,09321447,33.843,242.255,6.15,2.8
20110206,23560096,32.6472,244.0805,15.04,4.0
20110207,01355754,32.643,244.0628,7.34,2.5
20110207,02365474,32.6345,244.066,8.39,2.5
20110208,03444522,32.6217,244.0677,9.55,2.9
20110208,12351193,33.9727,243.3248,17.05,2.6
20110209,07463541,32.6252,244.2217,4.12,2.3
20110210,17570550,32.6302,244.0812,6.52,2.2
20110211,13241934,33.4883,243.5493,4.75,2.6
20110211,20033208,32.9927,243.648,8.42,2.7
20110212,17304372,33.7043,243.1682,17.25,3.6
20110213,09235906,32.9758,243.6927,10.0,2.6
20110213,14450677,32.7332,244.1462,8.68,2.2
20110213,23181528,32.6747,244.0553,10.0,2.5
20110214,18412598,34.3563,243.5352,4.09,2.6
20110215,20554728,33.6443,243.2428,14.57,2.9
20110215,21060592,33.647,243.2468,14.55,2.4
20110216,13593288,33.2752,243.548,4.07,2.4
20110219,00531044,32.6458,244.2682,5.72,2.5
20110220,02303166,33.6947,243.2655,18.05,2.7
20110221,05584869,34.0252,242.7705,15.86,2.5
20110221,18174632,33.0712,243.9213,5.51,2.4
20110223,12363382,33.7355,243.9832,4.36,2.3
20110225,14522817,33.0032,243.6488,5.66,2.5
20110227,22004832,32.666,244.0503,6.85,2.5
20110301,00250368,32.7117,244.0508,3.44,2.3
20110301,18043872,32.8995,243.7623,6.91,2.4
20110302,08312471,32.5698,244.2612,3.36,2.3
20110302,09320929,33.81,242.8667,5.08,2.7
20110302,19025952,32.6593,244.0458,6.65,2.2
20110303,19312548,34.4695,243.479,10.27,2.5
20110303,20051660,32.9995,243.5255,5.55,2.9
20110303,20173588,34.4682,243.4837,10.56,3.4
20110304,06162142,34.2805,243.5635,2.23,2.9
20110304,12242042,34.3192,243.5365,4.03,2.4
20110305,09112998,33.251,243.5707,4.21,2.4
20110305,11261636,33.2318,243.905,12.4,2.5
20110305,14014607,32.6563,244.297,12.64,2.3
